-91.038,103.674,681.65
-91.245,103.849,680.323
-91.261,104.185,680.499
-91.461,104.456,679.481
-91.533,104.899,679.581
-91.789,105.135,678.63
-91.796,105.459,678.741
-91.96,105.675,677.477
-92.033,106.105,677.607
-92.287,106.336,676.661
-92.306,106.693,676.836
-92.535,106.989,676.064
-92.616,107.423,676.238
-92.814,107.586,674.902
